fw,gl,gh,il,iw,sh,pl,pw,sl,sw,ph,freq,s11,gain
1,30,0.9,3,1,1,28,32,30,40,1.5,12.522,-20.74641725,9.393002071
1,30,0.9,3,1,0.9,28,32,30,40,1.5,12.576,-30.95024045,9.373059692
1,30,0.9,3,1,0.8,28,32,30,40,1.5,12.654,-28.78950287,9.25233922
1,30,0.9,3,1,0.7,28,32,30,40,1.5,12.72,-18.71851833,9.141893615
1,30,0.9,3,1,0.6,28,32,30,40,1.5,12.774,-12.98167869,9.212505411
1,30,0.9,3,1,0.5,28,32,30,40,1.5,12.87,-9.976518596,9.170533867
1,30,0.9,3,1,0.4,28,32,30,40,1.5,14.31,-12.30712892,8.448930149
1,30,0.9,3,1,0.3,28,32,30,40,1.5,14.418,-30.91170577,7.633002683
1,30,0.9,3,1,0.2,28,32,30,40,1.5,14.61,-13.38577459,6.5141696
1,30,0.9,3,1,0.1,28,32,30,40,1.5,15.708,-12.11928266,5.337526464
1,30,0.9,3,1,3,28,32,30,40,1.4,13.464,-12.54267494,7.696403156
1,30,0.9,3,1,2.9,28,32,30,40,1.4,13.482,-12.46991663,7.636083446
1,30,0.9,3,1,2.8,28,32,30,40,1.4,13.506,-12.86194203,7.898171522
1,30,0.9,3,1,2.7,28,32,30,40,1.4,13.518,-12.77803865,8.202852294
1,30,0.9,3,1,2.6,28,32,30,40,1.4,13.53,-12.4971755,8.281676074
1,30,0.9,3,1,2.5,28,32,30,40,1.4,13.548,-12.66657281,8.40437402
1,30,0.9,3,1,2.4,28,32,30,40,1.4,13.566,-12.29097381,8.444719285
1,30,0.9,3,1,2.3,28,32,30,40,1.4,13.578,-12.13735163,8.531170058
1,30,0.9,3,1,2.2,28,32,30,40,1.4,13.59,-11.99183663,8.646223588
1,30,0.9,3,1,2.1,28,32,30,40,1.4,13.596,-11.72689663,8.63482774
1,30,0.9,3,1,2,28,32,30,40,1.4,13.62,-11.36576904,8.612628034
1,30,0.9,3,1,1.9,28,32,30,40,1.4,13.632,-11.2058601,8.71347277
1,30,0.9,3,1,1.8,28,32,30,40,1.4,13.65,-10.74833097,8.739205583
1,30,0.9,3,1,1.7,28,32,30,40,1.4,13.668,-10.42858087,8.775658471
1,30,0.9,3,1,1.6,28,32,30,40,1.4,13.668,-10.60424406,8.823209531
1,30,0.9,3,1,1.5,28,32,30,40,1.4,12.246,-9.770029885,9.581887495
1,30,0.9,3,1,1.4,28,32,30,40,1.4,12.288,-11.09006839,9.525221057
1,30,0.9,3,1,1.3,28,32,30,40,1.4,12.36,-12.11177311,9.518484557
1,30,0.9,3,1,1.2,28,32,30,40,1.4,12.414,-14.13051141,9.533895679
1,30,0.9,3,1,1.1,28,32,30,40,1.4,12.468,-16.9668758,9.525746998
1,30,0.9,3,1,1,28,32,30,40,1.4,12.528,-20.95327966,9.445920017
1,30,0.9,3,1,0.9,28,32,30,40,1.4,12.6,-30.16804593,9.294080312
1,30,0.9,3,1,0.8,28,32,30,40,1.4,12.66,-29.46710665,9.363968368
1,30,0.9,3,1,0.7,28,32,30,40,1.4,12.738,-18.32497111,9.09706306
1,30,0.9,3,1,0.6,28,32,30,40,1.4,12.798,-13.25034195,9.161806625
1,30,0.9,3,1,0.5,28,32,30,40,1.4,12.882,-10.24888084,9.103543035
1,30,0.9,3,1,0.4,28,32,30,40,1.4,14.316,-12.43122782,8.396943004
1,30,0.9,3,1,0.3,28,32,30,40,1.4,14.436,-30.48608231,7.526075694
1,30,0.9,3,1,0.2,28,32,30,40,1.4,14.598,-13.33620372,6.386385979
1,30,0.9,3,1,0.1,28,32,30,40,1.4,15.714,-12.23026594,5.130896452
1,30,0.9,3,1,3,28,32,30,40,1.3,13.47,-12.32404784,7.635409546
1,30,0.9,3,1,2.9,28,32,30,40,1.3,13.488,-12.44420296,7.826703137
1,30,0.9,3,1,2.8,28,32,30,40,1.3,13.506,-12.35714109,7.98818177
1,30,0.9,3,1,2.7,28,32,30,40,1.3,13.518,-12.04949773,8.254538176
1,30,0.9,3,1,2.6,28,32,30,40,1.3,13.536,-12.19579901,8.431749355
1,30,0.9,3,1,2.5,28,32,30,40,1.3,13.554,-12.00199398,8.466555294
1,30,0.9,3,1,2.4,28,32,30,40,1.3,13.572,-11.75829585,8.581956718
1,30,0.9,3,1,2.3,28,32,30,40,1.3,13.578,-11.42721526,8.632030928
1,30,0.9,3,1,2.2,28,32,30,40,1.3,13.596,-11.21600896,8.660420244
1,30,0.9,3,1,2.1,28,32,30,40,1.3,13.608,-11.07370213,8.720869308
1,30,0.9,3,1,2,28,32,30,40,1.3,13.62,-10.49944468,8.638280273
1,30,0.9,3,1,1.9,28,32,30,40,1.3,13.632,-10.23556928,8.718485954
1,30,0.9,3,1,1.8,28,32,30,40,1.3,13.662,-9.894340442,8.929765291
1,30,0.9,3,1,1.7,28,32,30,40,1.3,13.68,-9.390874195,8.841206375
1,30,0.9,3,1,1.6,28,32,30,40,1.3,13.704,-9.369116062,8.936000044
1,30,0.9,3,1,1.5,28,32,30,40,1.3,12.252,-9.78607738,9.600499793
1,30,0.9,3,1,1.4,28,32,30,40,1.3,12.306,-10.99391864,9.507285827
1,30,0.9,3,1,1.3,28,32,30,40,1.3,12.366,-12.24509242,9.578766677
1,30,0.9,3,1,1.2,28,32,30,40,1.3,12.42,-14.04614806,9.486870189
1,30,0.9,3,1,1.1,28,32,30,40,1.3,12.474,-16.94620531,9.428151939
1,30,0.9,3,1,1,28,32,30,40,1.3,12.534,-21.44041963,9.393674353
1,30,0.9,3,1,0.9,28,32,30,40,1.3,12.6,-30.14986592,9.373933534
1,30,0.9,3,1,0.8,28,32,30,40,1.3,12.666,-29.12990709,9.188226352
1,30,0.9,3,1,0.7,28,32,30,40,1.3,12.732,-18.01189396,9.152560797
1,30,0.9,3,1,0.6,28,32,30,40,1.3,12.798,-13.25816248,9.163700467
1,30,0.9,3,1,0.5,28,32,30,40,1.3,12.888,-10.21780662,9.149998349
1,30,0.9,3,1,0.4,28,32,30,40,1.3,14.316,-12.91062649,8.448628031
1,30,0.9,3,1,0.3,28,32,30,40,1.3,14.442,-32.58881625,7.476635719
1,30,0.9,3,1,0.2,28,32,30,40,1.3,14.616,-13.33745862,6.41061242
1,30,0.9,3,1,0.1,28,32,30,40,1.3,15.726,-12.71791549,5.28699212
1,30,0.9,3,1,3,28,32,30,40,1.2,13.482,-12.10414008,7.835461444
1,30,0.9,3,1,2.9,28,32,30,40,1.2,13.5,-12.14266082,7.973427737
1,30,0.9,3,1,2.8,28,32,30,40,1.2,13.512,-11.91104382,8.292767964
1,30,0.9,3,1,2.7,28,32,30,40,1.2,13.524,-11.56909342,8.422084447
1,30,0.9,3,1,2.6,28,32,30,40,1.2,13.536,-11.41915592,8.339053113
1,30,0.9,3,1,2.5,28,32,30,40,1.2,13.56,-11.04969841,8.490981853
1,30,0.9,3,1,2.4,28,32,30,40,1.2,13.578,-10.95210258,8.583881083
1,30,0.9,3,1,2.3,28,32,30,40,1.2,13.59,-10.67455146,8.649620828
1,30,0.9,3,1,2.2,28,32,30,40,1.2,13.596,-10.35998884,8.630213864
1,30,0.9,3,1,2.1,28,32,30,40,1.2,13.614,-10.02654136,8.70052259
1,30,0.9,3,1,2,28,32,30,40,1.2,13.626,-10.10619639,8.74208481
1,30,0.9,3,1,1.9,28,32,30,40,1.2,13.638,-9.565059077,8.850304456
1,30,0.9,3,1,1.8,28,32,30,40,1.2,13.662,-9.16518615,8.890780454
1,30,0.9,3,1,1.7,28,32,30,40,1.2,13.704,-8.668313784,8.877519561
1,30,0.9,3,1,1.6,28,32,30,40,1.2,12.216,-9.096447732,9.558473026
1,30,0.9,3,1,1.5,28,32,30,40,1.2,12.258,-9.608083885,9.541972246
1,30,0.9,3,1,1.4,28,32,30,40,1.2,12.288,-11.62791798,9.499487217
1,30,0.9,3,1,1.3,28,32,30,40,1.2,12.378,-12.20671968,9.583021078
1,30,0.9,3,1,1.2,28,32,30,40,1.2,12.432,-14.06443802,9.555930578
1,30,0.9,3,1,1.1,28,32,30,40,1.2,12.486,-16.85852663,9.458340014
1,30,0.9,3,1,1,28,32,30,40,1.2,12.54,-21.22999978,9.413625573
1,30,0.9,3,1,0.9,28,32,30,40,1.2,12.612,-29.84544435,9.291507187
1,30,0.9,3,1,0.8,28,32,30,40,1.2,12.678,-29.02707274,9.30267151
1,30,0.9,3,1,0.7,28,32,30,40,1.2,12.738,-17.99491707,9.094525576
1,30,0.9,3,1,0.6,28,32,30,40,1.2,12.792,-13.03446015,9.143954825
1,30,0.9,3,1,0.5,28,32,30,40,1.2,12.9,-10.13878113,9.152700004
1,30,0.9,3,1,0.4,28,32,30,40,1.2,14.328,-12.83121863,8.276128639
1,30,0.9,3,1,0.3,28,32,30,40,1.2,14.46,-33.01978549,7.495232628
1,30,0.9,3,1,0.2,28,32,30,40,1.2,14.646,-13.58553972,6.572156667
1,30,0.9,3,1,0.1,28,32,30,40,1.2,15.726,-13.04677692,5.234950035
1,30,0.9,3,1,3,28,32,30,40,1.1,13.482,-11.52454441,7.975947757
1,30,0.9,3,1,2.9,28,32,30,40,1.1,13.5,-11.38699298,8.130158507
1,30,0.9,3,1,2.8,28,32,30,40,1.1,13.512,-11.15814204,8.318798243
1,30,0.9,3,1,2.7,28,32,30,40,1.1,13.524,-10.92019352,8.317053487
1,30,0.9,3,1,2.6,28,32,30,40,1.1,13.536,-10.41184611,8.527170924
1,30,0.9,3,1,2.5,28,32,30,40,1.1,13.56,-10.44956591,8.573594368
1,30,0.9,3,1,2.4,28,32,30,40,1.1,13.572,-10.20626737,8.557923611
1,30,0.9,3,1,2.3,28,32,30,40,1.1,13.59,-9.845146591,8.666281448
1,30,0.9,3,1,2.2,28,32,30,40,1.1,13.596,-9.55220038,8.61402227
1,30,0.9,3,1,2.1,28,32,30,40,1.1,13.62,-9.327662446,8.645844289
1,30,0.9,3,1,2,28,32,30,40,1.1,13.638,-9.036498856,8.811687583
1,30,0.9,3,1,1.9,28,32,30,40,1.1,13.644,-8.841089294,8.737865958
1,30,0.9,3,1,1.8,28,32,30,40,1.1,13.662,-8.671340854,8.794124486
1,30,0.9,3,1,1.7,28,32,30,40,1.1,13.656,-8.685562903,8.757837893
1,30,0.9,3,1,1.6,28,32,30,40,1.1,12.21,-9.282611118,9.357896417
1,30,0.9,3,1,1.5,28,32,30,40,1.1,12.288,-9.640025644,9.611771268
1,30,0.9,3,1,1.4,28,32,30,40,1.1,12.336,-10.79442528,9.656768761
1,30,0.9,3,1,1.3,28,32,30,40,1.1,12.354,-13.16588992,9.499776799
1,30,0.9,3,1,1.2,28,32,30,40,1.1,12.438,-14.3415988,9.507204803
1,30,0.9,3,1,1.1,28,32,30,40,1.1,12.498,-16.76649913,9.42058196
1,30,0.9,3,1,1,28,32,30,40,1.1,12.558,-20.46521151,9.49243193
1,30,0.9,3,1,0.9,28,32,30,40,1.1,12.624,-28.99532428,9.280668281
1,30,0.9,3,1,0.8,28,32,30,40,1.1,12.69,-28.89995716,8.909429825
1,30,0.9,3,1,0.7,28,32,30,40,1.1,12.75,-18.13559382,9.094228801
1,30,0.9,3,1,0.6,28,32,30,40,1.1,12.81,-13.32215361,9.170913839
1,30,0.9,3,1,0.5,28,32,30,40,1.1,12.906,-10.28191744,9.200443448
1,30,0.9,3,1,0.4,28,32,30,40,1.1,14.328,-13.73789335,8.210576603
1,30,0.9,3,1,0.3,28,32,30,40,1.1,14.442,-39.27987827,7.358041222
1,30,0.9,3,1,0.2,28,32,30,40,1.1,14.682,-13.80707017,6.695267357
1,30,0.9,3,1,0.1,28,32,30,40,1.1,15.732,-13.17426526,5.239157791
1,30,0.9,3,1,3,28,32,30,40,1,13.488,-10.6561471,8.135227612
1,30,0.9,3,1,2.9,28,32,30,40,1,13.5,-10.52721668,8.337374325
1,30,0.9,3,1,2.8,28,32,30,40,1,13.518,-10.50876381,8.289799211
1,30,0.9,3,1,2.7,28,32,30,40,1,13.536,-10.17323111,8.635513117
1,30,0.9,3,1,2.6,28,32,30,40,1,13.53,-9.360199985,8.481120073
1,30,0.9,3,1,2.5,28,32,30,40,1,13.566,-9.457230896,8.559481409
1,30,0.9,3,1,2.4,28,32,30,40,1,13.578,-9.371704933,8.742644242
1,30,0.9,3,1,2.3,28,32,30,40,1,13.596,-8.863215759,8.742429275
1,30,0.9,3,1,2.2,28,32,30,40,1,13.602,-8.895613655,8.557397438
1,30,0.9,3,1,2.1,28,32,30,40,1,13.62,-8.759213059,8.717594028
1,30,0.9,3,1,2,28,32,30,40,1,13.638,-8.333416109,8.801762201
1,30,0.9,3,1,1.9,28,32,30,40,1,13.644,-8.266729783,8.785137989
1,30,0.9,3,1,1.8,28,32,30,40,1,12.156,-7.621045711,9.385316104
1,30,0.9,3,1,1.7,28,32,30,40,1,12.192,-8.047418556,9.455219341
1,30,0.9,3,1,1.6,28,32,30,40,1,12.24,-8.927348081,9.591308557
1,30,0.9,3,1,1.5,28,32,30,40,1,12.294,-9.679361366,9.62321745
1,30,0.9,3,1,1.4,28,32,30,40,1,12.348,-10.76434331,9.607153522
1,30,0.9,3,1,1.3,28,32,30,40,1,12.396,-12.2149564,9.475677254
1,30,0.9,3,1,1.2,28,32,30,40,1,12.45,-14.19618069,9.494461134
1,30,0.9,3,1,1.1,28,32,30,40,1,12.51,-16.52297525,9.496436185
1,30,0.9,3,1,1,28,32,30,40,1,12.57,-20.10774298,9.431938276
1,30,0.9,3,1,0.9,28,32,30,40,1,12.63,-29.52396419,8.949275226
1,30,0.9,3,1,0.8,28,32,30,40,1,12.696,-29.06731271,8.95412894
1,30,0.9,3,1,0.7,28,32,30,40,1,12.75,-18.22049136,9.137697918
1,30,0.9,3,1,0.6,28,32,30,40,1,12.816,-13.24653625,9.170598953
1,30,0.9,3,1,0.5,28,32,30,40,1,12.912,-10.39376592,9.198934926
1,30,0.9,3,1,0.4,28,32,30,40,1,14.334,-14.16109253,8.0652525
1,30,0.9,3,1,0.3,28,32,30,40,1,14.484,-42.75720266,7.152876146
1,30,0.9,3,1,0.2,28,32,30,40,1,14.67,-13.61836433,6.479208538
1,30,0.9,3,1,0.1,28,32,30,40,1,14.952,-13.36511249,5.240779802
1,30,0.9,3,1,3,28,32,30,40,0.9,13.488,-9.969524786,8.276040406
1,30,0.9,3,1,2.9,28,32,30,40,0.9,13.512,-9.893948291,8.254674412
1,30,0.9,3,1,2.8,28,32,30,40,0.9,13.524,-9.69780978,8.480218481
1,30,0.9,3,1,2.7,28,32,30,40,0.9,13.542,-9.304901965,8.652619618
1,30,0.9,3,1,2.6,28,32,30,40,0.9,13.548,-9.043962493,8.568182866
1,30,0.9,3,1,2.5,28,32,30,40,0.9,13.566,-8.652326846,8.664488225
1,30,0.9,3,1,2.4,28,32,30,40,0.9,13.608,-8.352856324,8.75530927
1,30,0.9,3,1,2.3,28,32,30,40,0.9,13.596,-8.230473994,8.708886461
1,30,0.9,3,1,2.2,28,32,30,40,0.9,13.608,-7.894240879,8.718017838
1,30,0.9,3,1,2.1,28,32,30,40,0.9,13.62,-7.785608775,8.69804807
1,30,0.9,3,1,2,28,32,30,40,0.9,13.644,-7.540404612,8.747535375
1,30,0.9,3,1,1.9,28,32,30,40,0.9,13.644,-7.501380634,8.724839684
1,30,0.9,3,1,1.8,28,32,30,40,0.9,12.162,-7.465501944,9.529240928
1,30,0.9,3,1,1.7,28,32,30,40,0.9,12.204,-8.153553198,9.519944954
1,30,0.9,3,1,1.6,28,32,30,40,0.9,12.258,-8.675929021,9.646022405
1,30,0.9,3,1,1.5,28,32,30,40,0.9,12.306,-9.628563395,9.636158152
1,30,0.9,3,1,1.4,28,32,30,40,0.9,12.36,-10.61660728,9.508709903
1,30,0.9,3,1,1.3,28,32,30,40,0.9,12.408,-12.13062925,9.622152817
1,30,0.9,3,1,1.2,28,32,30,40,0.9,12.462,-14.1366886,9.472944594
1,30,0.9,3,1,1.1,28,32,30,40,0.9,12.516,-16.33478935,9.587299585
1,30,0.9,3,1,1,28,32,30,40,0.9,12.576,-19.84949871,8.980877793
1,30,0.9,3,1,0.9,28,32,30,40,0.9,12.636,-28.05150502,8.935844379
1,30,0.9,3,1,0.8,28,32,30,40,0.9,12.702,-31.96242869,8.98168282
1,30,0.9,3,1,0.7,28,32,30,40,0.9,12.762,-18.50022004,9.16170602
1,30,0.9,3,1,0.6,28,32,30,40,0.9,12.834,-13.77895579,9.184695693
1,30,0.9,3,1,0.5,28,32,30,40,0.9,12.918,-10.3616458,9.178876541
1,30,0.9,3,1,0.4,28,32,30,40,0.9,14.352,-14.11572472,7.990896542
1,30,0.9,3,1,0.3,28,32,30,40,0.9,14.502,-35.6647803,7.075669348
1,30,0.9,3,1,0.2,28,32,30,40,0.9,14.658,-13.62982429,6.505644519
1,30,0.9,3,1,0.1,28,32,30,40,0.9,14.946,-13.67536358,5.365687615
1,30,0.9,3,1,3,28,32,30,40,0.8,13.488,-9.03794989,8.308342006
1,30,0.9,3,1,2.9,28,32,30,40,0.8,13.506,-8.813066857,8.34077206
1,30,0.9,3,1,2.8,28,32,30,40,0.8,13.518,-8.582366915,8.563237134
1,30,0.9,3,1,2.7,28,32,30,40,0.8,13.536,-8.215964025,8.460337693
1,30,0.9,3,1,2.6,28,32,30,40,0.8,13.554,-7.902496221,8.569707388
1,30,0.9,3,1,2.5,28,32,30,40,0.8,13.566,-7.779149476,8.561421261
1,30,0.9,3,1,2.4,28,32,30,40,0.8,13.584,-7.506275161,8.733038683
1,30,0.9,3,1,2.3,28,32,30,40,0.8,13.602,-7.392625858,8.588625308
1,30,0.9,3,1,2.2,28,32,30,40,0.8,13.614,-7.119574156,8.559624567
1,30,0.9,3,1,2.1,28,32,30,40,0.8,13.62,-6.934460317,8.632588034
1,30,0.9,3,1,2,28,32,30,40,0.8,13.602,-7.346430138,8.543891226
1,30,0.9,3,1,1.9,28,32,30,40,0.8,12.114,-7.017257675,9.211471865
1,30,0.9,3,1,1.8,28,32,30,40,0.8,12.156,-7.523094379,9.272024544
1,30,0.9,3,1,1.7,28,32,30,40,0.8,12.222,-7.928521601,9.574926983
1,30,0.9,3,1,1.6,28,32,30,40,0.8,12.27,-8.712491121,9.566924567
1,30,0.9,3,1,1.5,28,32,30,40,0.8,12.318,-9.537484428,9.499068867
1,30,0.9,3,1,1.4,28,32,30,40,0.8,12.366,-10.5411143,9.612071306
1,30,0.9,3,1,1.3,28,32,30,40,0.8,12.42,-11.92607243,9.577242061
1,30,0.9,3,1,1.2,28,32,30,40,0.8,12.468,-13.79561663,9.473009549
1,30,0.9,3,1,1.1,28,32,30,40,0.8,12.522,-16.25567222,9.080301651
1,30,0.9,3,1,1,28,32,30,40,0.8,12.588,-19.45593941,8.970683725
1,30,0.9,3,1,0.9,28,32,30,40,0.8,12.648,-26.94660363,8.939343581
1,30,0.9,3,1,0.8,28,32,30,40,0.8,12.714,-31.72690338,8.99221023
1,30,0.9,3,1,0.7,28,32,30,40,0.8,12.75,-18.26221657,9.166301573
1,30,0.9,3,1,0.6,28,32,30,40,0.8,12.834,-13.75741246,9.228556237
1,30,0.9,3,1,0.5,28,32,30,40,0.8,12.93,-10.63963091,9.16363933
1,30,0.9,3,1,0.4,28,32,30,40,0.8,14.334,-13.82503125,7.942652432
1,30,0.9,3,1,0.3,28,32,30,40,0.8,14.514,-37.48705438,6.882804486
1,30,0.9,3,1,0.2,28,32,30,40,0.8,14.682,-13.40144256,6.584804222
1,30,0.9,3,1,0.1,28,32,30,40,0.8,14.958,-14.42458117,5.248995782
1,30,0.9,3,1,3,28,32,30,40,0.7,13.494,-8.139091005,8.297669726
1,30,0.9,3,1,2.9,28,32,30,40,0.7,13.506,-7.742279927,8.409434174
1,30,0.9,3,1,2.8,28,32,30,40,0.7,13.518,-7.42868002,8.389991822
1,30,0.9,3,1,2.7,28,32,30,40,0.7,13.536,-7.350700072,8.403091845
1,30,0.9,3,1,2.6,28,32,30,40,0.7,13.548,-6.939778938,8.330557583
1,30,0.9,3,1,2.5,28,32,30,40,0.7,13.566,-6.834170216,8.419942583
1,30,0.9,3,1,2.4,28,32,30,40,0.7,13.59,-6.798619642,8.494055836
1,30,0.9,3,1,2.3,28,32,30,40,0.7,13.596,-6.538919751,8.521220217
1,30,0.9,3,1,2.2,28,32,30,40,0.7,13.62,-6.277838703,8.563538354
1,30,0.9,3,1,2.1,28,32,30,40,0.7,13.626,-6.131569187,8.589839147
1,30,0.9,3,1,2,28,32,30,40,0.7,12.084,-6.40897554,9.181728053
1,30,0.9,3,1,1.9,28,32,30,40,0.7,12.126,-6.907050625,9.409955446
1,30,0.9,3,1,1.8,28,32,30,40,0.7,12.168,-7.3731803,9.45344929
1,30,0.9,3,1,1.7,28,32,30,40,0.7,12.24,-7.852808666,9.532896613
1,30,0.9,3,1,1.6,28,32,30,40,0.7,12.282,-8.587844269,9.584758251
1,30,0.9,3,1,1.5,28,32,30,40,0.7,12.33,-9.319564659,9.611171078
1,30,0.9,3,1,1.4,28,32,30,40,0.7,12.378,-10.37860866,9.469499049
1,30,0.9,3,1,1.3,28,32,30,40,0.7,12.426,-11.83565576,9.499085299
1,30,0.9,3,1,1.2,28,32,30,40,0.7,12.486,-13.3844409,9.122694672
1,30,0.9,3,1,1.1,28,32,30,40,0.7,12.534,-15.83804321,9.040307218
1,30,0.9,3,1,1,28,32,30,40,0.7,12.594,-19.19810858,8.960215222
1,30,0.9,3,1,0.9,28,32,30,40,0.7,12.66,-25.29676238,8.949287032
1,30,0.9,3,1,0.8,28,32,30,40,0.7,12.72,-37.62485598,9.025948705
1,30,0.9,3,1,0.7,28,32,30,40,0.7,12.768,-19.18982886,9.204060663
1,30,0.9,3,1,0.6,28,32,30,40,0.7,12.84,-14.04243203,9.214185168
1,30,0.9,3,1,0.5,28,32,30,40,0.7,12.924,-10.6631748,9.278689357
1,30,0.9,3,1,0.4,28,32,30,40,0.7,14.358,-14.41834239,7.565612092
1,30,0.9,3,1,0.3,28,32,30,40,0.7,14.508,-50.87068219,6.922891302
1,30,0.9,3,1,0.2,28,32,30,40,0.7,14.7,-14.04646506,6.467959882
1,30,0.9,3,1,0.1,28,32,30,40,0.7,14.934,-14.52279972,5.001409868
1,30,0.9,3,1,3,28,32,30,40,0.6,13.464,-7.160885962,8.124840059
1,30,0.9,3,1,2.9,28,32,30,40,0.6,13.506,-6.968899559,8.375944057
1,30,0.9,3,1,2.8,28,32,30,40,0.6,13.524,-6.698744801,8.544733173
1,30,0.9,3,1,2.7,28,32,30,40,0.6,13.536,-6.364776251,8.490462158
1,30,0.9,3,1,2.6,28,32,30,40,0.6,13.548,-6.055676804,8.295022492
1,30,0.9,3,1,2.5,28,32,30,40,0.6,13.572,-5.884058269,8.464333886
1,30,0.9,3,1,2.4,28,32,30,40,0.6,13.578,-5.840788501,8.382311379
1,30,0.9,3,1,2.3,28,32,30,40,0.6,13.602,-5.764407061,8.547956101
1,30,0.9,3,1,2.2,28,32,30,40,0.6,12.03,-5.618856016,9.149615456
1,30,0.9,3,1,2.1,28,32,30,40,0.6,12.03,-5.579929428,9.146332349
1,30,0.9,3,1,2,28,32,30,40,0.6,12.114,-6.209708511,9.355136837
1,30,0.9,3,1,1.9,28,32,30,40,0.6,12.156,-6.61464086,9.455241949
1,30,0.9,3,1,1.8,28,32,30,40,0.6,12.198,-7.193046106,9.476929621
1,30,0.9,3,1,1.7,28,32,30,40,0.6,12.252,-7.72217613,9.599327678
1,30,0.9,3,1,1.6,28,32,30,40,0.6,12.294,-8.356923608,9.557689753
1,30,0.9,3,1,1.5,28,32,30,40,0.6,12.342,-9.235301772,9.483515572
1,30,0.9,3,1,1.4,28,32,30,40,0.6,12.39,-10.26587025,9.47631101
1,30,0.9,3,1,1.3,28,32,30,40,0.6,12.438,-11.58062657,9.184164638
1,30,0.9,3,1,1.2,28,32,30,40,0.6,12.498,-13.08172411,9.08267675
1,30,0.9,3,1,1.1,28,32,30,40,0.6,12.546,-15.06924177,9.019930211
1,30,0.9,3,1,1,28,32,30,40,0.6,12.6,-18.34845922,8.967271465
1,30,0.9,3,1,0.9,28,32,30,40,0.6,12.666,-24.39238048,8.98740146
1,30,0.9,3,1,0.8,28,32,30,40,0.6,12.72,-37.38366902,9.097610731
1,30,0.9,3,1,0.7,28,32,30,40,0.6,12.78,-19.63030301,9.215021351
1,30,0.9,3,1,0.6,28,32,30,40,0.6,12.852,-14.44029533,9.244421645
1,30,0.9,3,1,0.5,28,32,30,40,0.6,12.936,-10.91217649,9.216938912
1,30,0.9,3,1,0.4,28,32,30,40,0.6,14.37,-14.43762048,7.637714745
1,30,0.9,3,1,0.3,28,32,30,40,0.6,14.526,-49.8190922,7.028492057
1,30,0.9,3,1,0.2,28,32,30,40,0.6,14.682,-14.20965805,6.339181968
1,30,0.9,3,1,0.1,28,32,30,40,0.6,14.964,-15.30454868,5.228322748
1,30,0.9,3,1,3,28,32,30,40,0.5,13.464,-6.400948015,8.109620306
1,30,0.9,3,1,2.9,28,32,30,40,0.5,13.482,-5.987977303,8.030823169
1,30,0.9,3,1,2.8,28,32,30,40,0.5,13.53,-5.745243698,8.313524821
1,30,0.9,3,1,2.7,28,32,30,40,0.5,13.542,-5.617589732,8.299758336
1,30,0.9,3,1,2.6,28,32,30,40,0.5,13.554,-5.33235354,8.241379402
1,30,0.9,3,1,2.5,28,32,30,40,0.5,13.572,-5.350221223,8.507208924
1,30,0.9,3,1,2.4,28,32,30,40,0.5,13.59,-5.204700563,8.536247771
1,30,0.9,3,1,2.3,28,32,30,40,0.5,12.048,-5.634059488,9.104297889
1,30,0.9,3,1,2.2,28,32,30,40,0.5,12.042,-5.548606662,9.243156299
1,30,0.9,3,1,2.1,28,32,30,40,0.5,12.072,-5.832773111,9.234224993
1,30,0.9,3,1,2,28,32,30,40,0.5,12.126,-6.188060434,9.443007557
1,30,0.9,3,1,1.9,28,32,30,40,0.5,12.162,-6.579943967,9.410617463
1,30,0.9,3,1,1.8,28,32,30,40,0.5,12.216,-6.971651514,9.572768142
1,30,0.9,3,1,1.7,28,32,30,40,0.5,12.258,-7.524086376,9.510031364
1,30,0.9,3,1,1.6,28,32,30,40,0.5,12.306,-8.28542673,9.479982419
1,30,0.9,3,1,1.5,28,32,30,40,0.5,12.354,-9.010996204,9.608852845
1,30,0.9,3,1,1.4,28,32,30,40,0.5,12.402,-10.00633205,9.238711538
1,30,0.9,3,1,1.3,28,32,30,40,0.5,12.45,-11.36890753,9.157498206
1,30,0.9,3,1,1.2,28,32,30,40,0.5,12.504,-12.6971518,9.050936024
1,30,0.9,3,1,1.1,28,32,30,40,0.5,12.558,-14.47599096,8.98328866
1,30,0.9,3,1,1,28,32,30,40,0.5,12.612,-17.79291751,8.960441877
1,30,0.9,3,1,0.9,28,32,30,40,0.5,12.678,-22.94846208,9.02586698
1,30,0.9,3,1,0.8,28,32,30,40,0.5,12.738,-47.54408455,9.169360439
1,30,0.9,3,1,0.7,28,32,30,40,0.5,12.786,-21.02913185,9.242216116
1,30,0.9,3,1,0.6,28,32,30,40,0.5,12.864,-15.20134599,9.306022935
1,30,0.9,3,1,0.5,28,32,30,40,0.5,12.942,-11.29257512,9.255316805
1,30,0.9,3,1,0.4,28,32,30,40,0.5,14.382,-14.85720748,7.711294296
1,30,0.9,3,1,0.3,28,32,30,40,0.5,14.526,-38.16031763,7.019448407
1,30,0.9,3,1,0.2,28,32,30,40,0.5,14.694,-13.49185098,6.32403394
1,30,0.9,3,1,0.1,28,32,30,40,0.5,14.946,-16.16714286,5.133987688
1,30,0.9,3,1,3,28,32,30,40,0.4,13.482,-5.415479117,8.115674864
1,30,0.9,3,1,2.9,28,32,30,40,0.4,13.506,-5.233051247,8.136134116
