fw,gl,gh,il,iw,sh,pl,pw,sl,sw,ph,freq,s11,gain
1,30,1.4,1.4,0.7,2,30,31,35,40,2,12.666,-30.99677046,7.489125852
1,30,1.4,1.4,0.7,1.5,30,31,35,40,2,12.858,-25.11808722,8.310293685
1,30,1.4,1.4,0.7,3,30,31,35,40,1.3,12.33,-17.06664717,7.022489884
1,30,1.4,1.4,0.7,2.5,30,31,35,40,1.3,12.522,-19.09170063,7.046782145
1,30,1.4,1.4,0.7,2,30,31,35,40,1.3,12.708,-18.90250554,8.107728187
1,30,1.4,1.4,0.7,1.5,30,31,35,40,1.3,12.888,-16.59874633,8.558469669
1,30,1.4,1.4,0.7,3,30,31,35,40,0.7,12.366,-13.17052537,7.225352013
1,30,1.4,1.4,0.7,2.5,30,31,35,40,0.7,12.546,-13.69352856,7.788505007
1,30,1.4,1.4,0.7,2,30,31,35,40,0.7,12.726,-12.9808415,8.60395248
1,30,1.4,1.4,0.7,1.5,30,31,35,40,0.7,12.894,-12.49509586,8.74469855
1,30,1.4,1.4,0.7,3,30,31,35,40,0.1,12.378,-8.655096434,7.692825028
1,30,1.4,1.4,0.7,2.5,30,31,35,40,0.1,12.534,-8.437270925,8.654467155
1,30,1.4,1.4,0.7,2,30,31,35,40,0.1,12.684,-8.19627017,9.029826745
1,30,1.4,1.4,0.7,1.5,30,31,35,40,0.1,12.864,-7.912109987,9.118146441
1,30,1,1.4,0.7,3,30,31,35,40,2,12.27,-22.5287885,7.013685593
1,30,1,1.4,0.7,2.5,30,31,35,40,2,12.48,-28.82332927,6.649590493
1,30,1,1.4,0.7,2,30,31,35,40,2,12.666,-32.98108914,7.625127574
1,30,1,1.4,0.7,1.5,30,31,35,40,2,12.87,-24.56321713,8.314534341
1,30,1,1.4,0.7,3,30,31,35,40,1.3,12.342,-17.5049543,6.929050297
1,30,1,1.4,0.7,2.5,30,31,35,40,1.3,12.534,-19.42813422,7.077317383
1,30,1,1.4,0.7,2,30,31,35,40,1.3,12.72,-18.83225729,8.115932451
1,30,1,1.4,0.7,1.5,30,31,35,40,1.3,12.9,-16.27978412,8.587189845
1,30,1,1.4,0.7,3,30,31,35,40,0.7,12.378,-13.29860344,7.12875449
1,30,1,1.4,0.7,2.5,30,31,35,40,0.7,12.558,-13.62801765,7.858257659
1,30,1,1.4,0.7,2,30,31,35,40,0.7,12.744,-12.71660008,8.614295063
1,30,1,1.4,0.7,1.5,30,31,35,40,0.7,12.912,-12.25763999,8.774837356
1,30,1,1.4,0.7,3,30,31,35,40,0.1,12.396,-8.539539427,7.68290928
1,30,1,1.4,0.7,2.5,30,31,35,40,0.1,12.552,-8.328997113,8.684550783
1,30,1,1.4,0.7,2,30,31,35,40,0.1,12.684,-8.079306028,9.076110937
1,30,1,1.4,0.7,1.5,30,31,35,40,0.1,12.774,-8.538190891,9.059983625
1,30,2,1.4,0.7,3,30,30.5,35,40,2,12.288,-21.04132223,7.357856967
1,30,2,1.4,0.7,2.5,30,30.5,35,40,2,12.492,-27.82083145,6.923171413
1,30,2,1.4,0.7,2,30,30.5,35,40,2,12.696,-35.88784233,7.462727918
1,30,2,1.4,0.7,1.5,30,30.5,35,40,2,12.912,-30.63391116,8.184280766
1,30,2,1.4,0.7,3,30,30.5,35,40,1.3,12.36,-17.23987803,7.256872799
1,30,2,1.4,0.7,2.5,30,30.5,35,40,1.3,12.546,-19.97620095,7.255030119
1,30,2,1.4,0.7,2,30,30.5,35,40,1.3,12.732,-20.66633848,8.014034669
1,30,2,1.4,0.7,1.5,30,30.5,35,40,1.3,12.948,-19.48739496,8.380339651
1,30,2,1.4,0.7,3,30,30.5,35,40,0.7,12.39,-13.33489498,7.440956856
1,30,2,1.4,0.7,2.5,30,30.5,35,40,0.7,12.582,-14.14969196,7.896467992
1,30,2,1.4,0.7,2,30,30.5,35,40,0.7,12.756,-14.31776332,8.394228129
1,30,2,1.4,0.7,1.5,30,30.5,35,40,0.7,12.966,-14.57058709,8.673885686
1,30,2,1.4,0.7,3,30,30.5,35,40,0.1,12.408,-8.760336987,7.929295164
1,30,2,1.4,0.7,2.5,30,30.5,35,40,0.1,12.564,-8.864603689,8.661923042
1,30,2,1.4,0.7,2,30,30.5,35,40,0.1,12.63,-9.453074571,8.935501972
1,30,2,1.4,0.7,1.5,30,30.5,35,40,0.1,12.942,-9.084665272,8.931764351
1,30,1.8,1.4,0.7,3,30,30.5,35,40,2,12.294,-21.48905333,7.310622411
1,30,1.8,1.4,0.7,2.5,30,30.5,35,40,2,12.504,-28.2180799,6.793972128
1,30,1.8,1.4,0.7,2,30,30.5,35,40,2,12.702,-37.30073442,7.433135243
1,30,1.8,1.4,0.7,1.5,30,30.5,35,40,2,12.918,-33.72237925,8.124023956
1,30,1.8,1.4,0.7,3,30,30.5,35,40,1.3,12.366,-17.54156387,7.189173664
1,30,1.8,1.4,0.7,2.5,30,30.5,35,40,1.3,12.552,-20.19709728,7.194868565
1,30,1.8,1.4,0.7,2,30,30.5,35,40,1.3,12.744,-20.64316294,7.999358199
1,30,1.8,1.4,0.7,1.5,30,30.5,35,40,1.3,12.954,-19.51359575,8.442217931
1,30,1.8,1.4,0.7,3,30,30.5,35,40,0.7,12.396,-13.74868375,7.461568746
1,30,1.8,1.4,0.7,2.5,30,30.5,35,40,0.7,12.588,-14.28866438,7.867289861
1,30,1.8,1.4,0.7,2,30,30.5,35,40,0.7,12.78,-14.35746391,8.459701805
1,30,1.8,1.4,0.7,1.5,30,30.5,35,40,0.7,12.972,-14.4394928,8.650357892
1,30,1.8,1.4,0.7,3,30,30.5,35,40,0.1,12.414,-8.858169828,7.87385382
1,30,1.8,1.4,0.7,2.5,30,30.5,35,40,0.1,12.576,-8.783677937,8.63269206
1,30,1.8,1.4,0.7,2,30,30.5,35,40,0.1,12.768,-8.647766362,8.85302305
1,30,1.8,1.4,0.7,1.5,30,30.5,35,40,0.1,12.954,-8.962054288,8.908410174
1,30,1.4,1.4,0.7,3,30,30.5,35,40,2,12.306,-22.05850067,7.216949569
1,30,1.4,1.4,0.7,2.5,30,30.5,35,40,2,12.51,-29.72853782,6.804520963
1,30,1.4,1.4,0.7,2,30,30.5,35,40,2,12.678,-25.91866376,7.610505204
1,30,1.4,1.4,0.7,1.5,30,30.5,35,40,2,12.93,-32.43386082,8.178326612
1,30,1.4,1.4,0.7,3,30,30.5,35,40,1.3,12.378,-17.77772653,7.115376584
1,30,1.4,1.4,0.7,2.5,30,30.5,35,40,1.3,12.564,-20.59795175,7.38023948
1,30,1.4,1.4,0.7,2,30,30.5,35,40,1.3,12.75,-21.27942881,8.112079726
1,30,1.4,1.4,0.7,1.5,30,30.5,35,40,1.3,12.96,-19.33076756,8.483484452
1,30,1.4,1.4,0.7,3,30,30.5,35,40,0.7,12.414,-13.70613516,7.339795136
1,30,1.4,1.4,0.7,2.5,30,30.5,35,40,0.7,12.6,-14.54164576,7.964941339
1,30,1.4,1.4,0.7,2,30,30.5,35,40,0.7,12.774,-14.32534937,8.483298045
1,30,1.4,1.4,0.7,1.5,30,30.5,35,40,0.7,12.978,-14.31931379,8.603849037
1,30,1.4,1.4,0.7,3,30,30.5,35,40,0.1,12.426,-8.764504326,7.920603758
1,30,1.4,1.4,0.7,2.5,30,30.5,35,40,0.1,12.582,-8.830667804,8.697957492
1,30,1.4,1.4,0.7,2,30,30.5,35,40,0.1,12.69,-9.334989629,8.923585826
1,30,1.4,1.4,0.7,1.5,30,30.5,35,40,0.1,12.942,-8.83553752,8.904675376
1,30,1,1.4,0.7,3,30,30.5,35,40,2,12.33,-22.86867419,7.034259263
1,30,1,1.4,0.7,2.5,30,30.5,35,40,2,12.516,-31.6952009,6.866804145
1,30,1,1.4,0.7,2,30,30.5,35,40,2,12.726,-46.92257298,7.648275287
1,30,1,1.4,0.7,1.5,30,30.5,35,40,2,12.942,-31.44576195,8.205399414
1,30,1,1.4,0.7,3,30,30.5,35,40,1.3,12.39,-18.21234308,7.046133683
1,30,1,1.4,0.7,2.5,30,30.5,35,40,1.3,12.576,-21.07029181,7.366832489
1,30,1,1.4,0.7,2,30,30.5,35,40,1.3,12.762,-21.25602692,8.148913543
1,30,1,1.4,0.7,1.5,30,30.5,35,40,1.3,12.972,-18.81119646,8.488894675
1,30,1,1.4,0.7,3,30,30.5,35,40,0.7,12.426,-13.94696124,7.330662653
1,30,1,1.4,0.7,2.5,30,30.5,35,40,0.7,12.588,-14.04279711,8.044367729
1,30,1,1.4,0.7,2,30,30.5,35,40,0.7,12.792,-14.31448669,8.483203879
1,30,1,1.4,0.7,1.5,30,30.5,35,40,0.7,12.99,-13.92683175,8.691352068
1,30,1,1.4,0.7,3,30,30.5,35,40,0.1,12.438,-8.989397627,7.928370421
1,30,1,1.4,0.7,2.5,30,30.5,35,40,0.1,12.606,-8.764014767,8.770984319
1,30,1,1.4,0.7,2,30,30.5,35,40,0.1,12.672,-9.420421155,8.975149373
1,30,1,1.4,0.7,1.5,30,30.5,35,40,0.1,12.864,-9.512650665,8.986694625
1,30,2,1.4,0.7,3,29.5,32,35,40,2,12.132,-16.95892617,7.217711332
1,30,2,1.4,0.7,2.5,29.5,32,35,40,2,15.57,-12.50119912,6.464394489
1,30,2,1.4,0.7,2,29.5,32,35,40,2,12.624,-16.55882111,7.069060759
1,30,2,1.4,0.7,1.5,29.5,32,35,40,2,12.84,-12.94676996,8.135102231
1,30,2,1.4,0.7,3,29.5,32,35,40,1.3,12.888,-14.33497996,5.924357085
1,30,2,1.4,0.7,2.5,29.5,32,35,40,1.3,12.48,-12.93525169,6.297684912
1,30,2,1.4,0.7,2,29.5,32,35,40,1.3,12.684,-11.76107698,7.483987724
1,30,2,1.4,0.7,1.5,29.5,32,35,40,1.3,15.738,-23.0632008,6.828842536
1,30,2,1.4,0.7,3,29.5,32,35,40,0.7,12.324,-9.81953084,6.759049891
1,30,2,1.4,0.7,2.5,29.5,32,35,40,0.7,12.516,-9.595057886,6.85274278
1,30,2,1.4,0.7,2,29.5,32,35,40,0.7,12.702,-8.63380348,8.104636374
1,30,2,1.4,0.7,1.5,29.5,32,35,40,0.7,16.56,-8.471312801,6.974280688
1,30,2,1.4,0.7,3,29.5,32,35,40,0.1,12.318,-6.387745461,6.959280971
1,30,2,1.4,0.7,2.5,29.5,32,35,40,0.1,12.504,-5.985586992,7.951078325
1,30,2,1.4,0.7,2,29.5,32,35,40,0.1,16.272,-5.885585802,6.009546783
1,30,2,1.4,0.7,1.5,29.5,32,35,40,0.1,16.512,-6.14000573,6.376072225
1,30,1.8,1.4,0.7,3,29.5,32,35,40,2,12.144,-17.14391684,7.192799981
1,30,1.8,1.4,0.7,2.5,29.5,32,35,40,2,15.57,-12.52365317,6.361411162
1,30,1.8,1.4,0.7,2,29.5,32,35,40,2,12.63,-16.56194072,6.969088566
1,30,1.8,1.4,0.7,1.5,29.5,32,35,40,2,12.846,-13.0920644,8.161161282
1,30,1.8,1.4,0.7,3,29.5,32,35,40,1.3,12.918,-12.61233702,5.930602375
1,30,1.8,1.4,0.7,2.5,29.5,32,35,40,1.3,12.486,-13.19378381,6.263168167
1,30,1.8,1.4,0.7,2,29.5,32,35,40,1.3,12.696,-11.92215848,7.556947379
1,30,1.8,1.4,0.7,1.5,29.5,32,35,40,1.3,16.5,-9.676229957,6.724757379
1,30,1.8,1.4,0.7,3,29.5,32,35,40,0.7,12.312,-9.942281395,6.758449748
1,30,1.8,1.4,0.7,2.5,29.5,32,35,40,0.7,12.522,-9.673304121,6.852459344
1,30,1.8,1.4,0.7,2,29.5,32,35,40,0.7,12.72,-8.748969106,8.039927447
1,30,1.8,1.4,0.7,1.5,29.5,32,35,40,0.7,16.56,-8.517549733,6.963183057
1,30,1.8,1.4,0.7,3,29.5,32,35,40,0.1,15.762,-5.950731502,6.055266365
1,30,1.8,1.4,0.7,2.5,29.5,32,35,40,0.1,12.51,-6.014166935,7.849713283
1,30,1.8,1.4,0.7,2,29.5,32,35,40,0.1,16.308,-6.116244009,5.868305489
1,30,1.8,1.4,0.7,1.5,29.5,32,35,40,0.1,16.566,-5.962908426,5.979289309
1,30,1.4,1.4,0.7,3,29.5,32,35,40,2,12.15,-17.60228523,7.089423509
1,30,1.4,1.4,0.7,2.5,29.5,32,35,40,2,12.42,-17.9053725,5.995937933
1,30,1.4,1.4,0.7,2,29.5,32,35,40,2,12.642,-17.00731889,7.085639879
1,30,1.4,1.4,0.7,1.5,29.5,32,35,40,2,12.864,-13.13802519,8.21651497
1,30,1.4,1.4,0.7,3,29.5,32,35,40,1.3,12.888,-11.03005247,5.975058943
1,30,1.4,1.4,0.7,2.5,29.5,32,35,40,1.3,12.492,-13.13379812,6.285758325
1,30,1.4,1.4,0.7,2,29.5,32,35,40,1.3,12.708,-12.02530001,7.585597469
1,30,1.4,1.4,0.7,1.5,29.5,32,35,40,1.3,16.5,-9.707267282,6.721984329
1,30,1.4,1.4,0.7,3,29.5,32,35,40,0.7,12.342,-9.910292991,6.663334265
1,30,1.4,1.4,0.7,2.5,29.5,32,35,40,0.7,12.546,-9.636856076,7.014457661
1,30,1.4,1.4,0.7,2,29.5,32,35,40,0.7,12.732,-8.686730355,8.04975246
1,30,1.4,1.4,0.7,1.5,29.5,32,35,40,0.7,16.566,-8.515119371,6.964798772
1,30,1.4,1.4,0.7,3,29.5,32,35,40,0.1,12.354,-6.415435845,6.983690976
1,30,1.4,1.4,0.7,2.5,29.5,32,35,40,0.1,12.552,-6.061033016,7.81082668
1,30,1.4,1.4,0.7,2,29.5,32,35,40,0.1,16.302,-5.897330161,5.979946397
1,30,1.4,1.4,0.7,1.5,29.5,32,35,40,0.1,16.482,-6.280711483,6.786259888
1,30,1,1.4,0.7,3,29.5,32,35,40,2,12.21,-17.46820667,6.774935213
1,30,1,1.4,0.7,2.5,29.5,32,35,40,2,12.438,-18.17521717,5.903704471
1,30,1,1.4,0.7,2,29.5,32,35,40,2,12.66,-17.15313878,7.084800517
1,30,1,1.4,0.7,1.5,29.5,32,35,40,2,12.888,-13.063819,8.257914885
1,30,1,1.4,0.7,3,29.5,32,35,40,1.3,12.228,-14.18704388,6.860199068
1,30,1,1.4,0.7,2.5,29.5,32,35,40,1.3,12.516,-13.33525393,6.308123785
1,30,1,1.4,0.7,2,29.5,32,35,40,1.3,12.72,-12.15381905,7.614872546
1,30,1,1.4,0.7,1.5,29.5,32,35,40,1.3,16.5,-9.743929227,6.621540355
1,30,1,1.4,0.7,3,29.5,32,35,40,0.7,15.708,-8.226903171,5.870578401
1,30,1,1.4,0.7,2.5,29.5,32,35,40,0.7,12.552,-9.78818246,6.995381483
1,30,1,1.4,0.7,2,29.5,32,35,40,0.7,12.75,-8.653172364,8.060466388
1,30,1,1.4,0.7,1.5,29.5,32,35,40,0.7,16.566,-8.587283002,6.890444712
1,30,1,1.4,0.7,3,29.5,32,35,40,0.1,12.378,-6.434876974,6.892965797
1,30,1,1.4,0.7,2.5,29.5,32,35,40,0.1,12.564,-6.024544598,7.841750023
1,30,1,1.4,0.7,2,29.5,32,35,40,0.1,16.296,-5.891082794,5.677183189
1,30,1,1.4,0.7,1.5,29.5,32,35,40,0.1,16.494,-6.279489999,6.820593091
1,30,2,1.4,0.7,3,29.5,31.5,35,40,2,12.252,-16.89236651,7.105592618
1,30,2,1.4,0.7,2.5,29.5,31.5,35,40,2,12.462,-18.8149035,6.480839013
1,30,2,1.4,0.7,2,29.5,31.5,35,40,2,12.666,-18.71142736,7.535932138
1,30,2,1.4,0.7,1.5,29.5,31.5,35,40,2,12.882,-15.12838405,8.271117882
1,30,2,1.4,0.7,3,29.5,31.5,35,40,1.3,12.324,-13.51545617,6.824964206
1,30,2,1.4,0.7,2.5,29.5,31.5,35,40,1.3,12.522,-14.06285062,6.705937776
1,30,2,1.4,0.7,2,29.5,31.5,35,40,1.3,12.714,-13.25071565,8.03872856
1,30,2,1.4,0.7,1.5,29.5,31.5,35,40,1.3,12.9,-11.31822811,8.465970933
1,30,2,1.4,0.7,3,29.5,31.5,35,40,0.7,12.162,-25.66208391,6.98556222
1,30,2,1.4,0.7,2.5,29.5,31.5,35,40,0.7,12.552,-10.38558335,7.590920012
1,30,2,1.4,0.7,2,29.5,31.5,35,40,0.7,12.738,-9.640870716,8.525888603
1,30,2,1.4,0.7,1.5,29.5,31.5,35,40,0.7,12.912,-8.122678319,8.67447637
1,30,2,1.4,0.7,3,29.5,31.5,35,40,0.1,12.378,-6.765197904,7.255617142
1,30,2,1.4,0.7,2.5,29.5,31.5,35,40,0.1,12.552,-6.497364667,8.437530471
1,30,2,1.4,0.7,2,29.5,31.5,35,40,0.1,12.66,-5.978392462,9.158496548
1,30,2,1.4,0.7,1.5,29.5,31.5,35,40,0.1,12.726,-5.975140668,9.087058141
1,30,1.8,1.4,0.7,3,29.5,31.5,35,40,2,12.252,-17.13719014,7.021294312
1,30,1.8,1.4,0.7,2.5,29.5,31.5,35,40,2,12.456,-19.0744613,6.383984218
1,30,1.8,1.4,0.7,2,29.5,31.5,35,40,2,12.672,-18.73304593,7.526061662
1,30,1.8,1.4,0.7,1.5,29.5,31.5,35,40,2,12.894,-15.33402823,8.3524143
1,30,1.8,1.4,0.7,3,29.5,31.5,35,40,1.3,12.33,-13.66507015,6.75458637
1,30,1.8,1.4,0.7,2.5,29.5,31.5,35,40,1.3,12.528,-14.17651333,6.749885744
1,30,1.8,1.4,0.7,2,29.5,31.5,35,40,1.3,12.72,-13.3204355,7.944003439
1,30,1.8,1.4,0.7,1.5,29.5,31.5,35,40,1.3,12.93,-11.14317521,8.497904013
1,30,1.8,1.4,0.7,3,29.5,31.5,35,40,0.7,15.732,-17.86332262,6.192980715
1,30,1.8,1.4,0.7,2.5,29.5,31.5,35,40,0.7,12.474,-11.60928614,7.57943949
1,30,1.8,1.4,0.7,2,29.5,31.5,35,40,0.7,12.744,-9.656589316,8.580558541
1,30,1.8,1.4,0.7,1.5,29.5,31.5,35,40,0.7,12.918,-8.627058664,8.705476251
1,30,1.8,1.4,0.7,3,29.5,31.5,35,40,0.1,12.384,-6.742837262,7.254551274
1,30,1.8,1.4,0.7,2.5,29.5,31.5,35,40,0.1,12.546,-6.550418842,8.46422873
1,30,1.8,1.4,0.7,2,29.5,31.5,35,40,0.1,12.684,-6.146294816,9.042126404
1,30,1.8,1.4,0.7,1.5,29.5,31.5,35,40,0.1,12.744,-5.92040019,9.148310587
1,30,1.4,1.4,0.7,3,29.5,31.5,35,40,2,12.264,-17.60465633,6.926311191
1,30,1.4,1.4,0.7,2.5,29.5,31.5,35,40,2,12.474,-19.3095022,6.260723953
1,30,1.4,1.4,0.7,2,29.5,31.5,35,40,2,12.654,-10.29030465,7.650316765
1,30,1.4,1.4,0.7,1.5,29.5,31.5,35,40,2,12.906,-15.33534161,8.338713373
1,30,1.4,1.4,0.7,3,29.5,31.5,35,40,1.3,12.324,-13.92272286,6.704315691
1,30,1.4,1.4,0.7,2.5,29.5,31.5,35,40,1.3,12.546,-14.34133964,6.788718074
1,30,1.4,1.4,0.7,2,29.5,31.5,35,40,1.3,12.738,-13.58797599,8.005833913
1,30,1.4,1.4,0.7,1.5,29.5,31.5,35,40,1.3,12.93,-11.31929866,8.55669695
1,30,1.4,1.4,0.7,3,29.5,31.5,35,40,0.7,12.384,-10.57666724,6.803129703
1,30,1.4,1.4,0.7,2.5,29.5,31.5,35,40,0.7,12.576,-10.61105512,7.540810449
1,30,1.4,1.4,0.7,2,29.5,31.5,35,40,0.7,12.744,-9.744106533,8.465847506
1,30,1.4,1.4,0.7,1.5,29.5,31.5,35,40,0.7,12.936,-8.49734441,8.712965419
1,30,1.4,1.4,0.7,3,29.5,31.5,35,40,0.1,12.258,-7.541836403,7.276278556
1,30,1.4,1.4,0.7,2.5,29.5,31.5,35,40,0.1,12.576,-6.520990615,8.479543057
1,30,1.4,1.4,0.7,2,29.5,31.5,35,40,0.1,12.672,-5.82811972,9.069213487
1,30,1.4,1.4,0.7,1.5,29.5,31.5,35,40,0.1,16.62,-5.817504772,6.686701632
1,30,1,1.4,0.7,3,29.5,31.5,35,40,2,12.21,-18.86041821,6.941318612
1,30,1,1.4,0.7,2.5,29.5,31.5,35,40,2,12.486,-19.77123523,6.169112436
1,30,1,1.4,0.7,2,29.5,31.5,35,40,2,12.702,-19.45939023,7.656433197
1,30,1,1.4,0.7,1.5,29.5,31.5,35,40,2,12.924,-15.52456673,8.384879491
1,30,1,1.4,0.7,3,29.5,31.5,35,40,1.3,12.354,-13.96044231,6.640271566
1,30,1,1.4,0.7,2.5,29.5,31.5,35,40,1.3,12.558,-14.59490605,6.907024368
1,30,1,1.4,0.7,2,29.5,31.5,35,40,1.3,12.756,-13.62035628,8.107241348
1,30,1,1.4,0.7,1.5,29.5,31.5,35,40,1.3,12.948,-11.05235504,8.539374055
1,30,1,1.4,0.7,3,29.5,31.5,35,40,0.7,12.402,-10.68552383,6.865917938
1,30,1,1.4,0.7,2.5,29.5,31.5,35,40,0.7,12.594,-10.6639296,7.621009471
1,30,1,1.4,0.7,2,29.5,31.5,35,40,0.7,12.774,-9.644744639,8.494742231
1,30,1,1.4,0.7,1.5,29.5,31.5,35,40,0.7,12.954,-8.444317694,8.673245947
1,30,1,1.4,0.7,3,29.5,31.5,35,40,0.1,12.402,-6.984781091,7.358676509
1,30,1,1.4,0.7,2.5,29.5,31.5,35,40,0.1,12.582,-6.573920236,8.435742475
1,30,1,1.4,0.7,2,29.5,31.5,35,40,0.1,12.726,-5.97932063,9.023368409
1,30,1,1.4,0.7,1.5,29.5,31.5,35,40,0.1,16.626,-6.005926548,6.808663003
1,30,2,1.4,0.7,3,29.5,31,35,40,2,12.294,-17.40601678,7.171249574
1,30,2,1.4,0.7,2.5,29.5,31,35,40,2,12.504,-20.07195329,6.782840084
1,30,2,1.4,0.7,2,29.5,31,35,40,2,12.708,-21.12139746,7.680496191
1,30,2,1.4,0.7,1.5,29.5,31,35,40,2,12.942,-17.61583514,8.323179687
1,30,2,1.4,0.7,3,29.5,31,35,40,1.3,12.354,-14.22283307,6.922527261
1,30,2,1.4,0.7,2.5,29.5,31,35,40,1.3,12.564,-15.28381194,7.264877028
1,30,2,1.4,0.7,2,29.5,31,35,40,1.3,12.768,-14.81383906,8.215249662
1,30,2,1.4,0.7,1.5,29.5,31,35,40,1.3,12.96,-13.10728942,8.472987932
1,30,2,1.4,0.7,3,29.5,31,35,40,0.7,12.414,-10.98565076,7.09311884
1,30,2,1.4,0.7,2.5,29.5,31,35,40,0.7,12.6,-11.15240186,7.948911061
1,30,2,1.4,0.7,2,29.5,31,35,40,0.7,12.786,-10.6729432,8.669617993
1,30,2,1.4,0.7,1.5,29.5,31,35,40,0.7,12.966,-10.08473664,8.656056526
1,30,2,1.4,0.7,3,29.5,31,35,40,0.1,12.312,-7.791428848,7.57074343
1,30,2,1.4,0.7,2.5,29.5,31,35,40,0.1,12.588,-7.111616994,8.819310056
1,30,2,1.4,0.7,2,29.5,31,35,40,0.1,12.72,-6.951848839,9.122513671
1,30,2,1.4,0.7,1.5,29.5,31,35,40,0.1,12.834,-7.412028737,9.019159325
1,30,1.8,1.4,0.7,3,29.5,31,35,40,2,12.3,-17.55407735,7.094778398
1,30,1.8,1.4,0.7,2.5,29.5,31,35,40,2,12.516,-20.32109678,6.731466865
1,30,1.8,1.4,0.7,2,29.5,31,35,40,2,12.714,-21.29171339,7.74411533
1,30,1.8,1.4,0.7,1.5,29.5,31,35,40,2,12.93,-18.30630666,8.230127536
1,30,1.8,1.4,0.7,3,29.5,31,35,40,1.3,12.36,-14.29041124,6.920177794
1,30,1.8,1.4,0.7,2.5,29.5,31,35,40,1.3,12.57,-15.35097621,7.300633708
1,30,1.8,1.4,0.7,2,29.5,31,35,40,1.3,12.774,-14.8207068,8.205079248
1,30,1.8,1.4,0.7,1.5,29.5,31,35,40,1.3,12.966,-13.03384315,8.506864188
1,30,1.8,1.4,0.7,3,29.5,31,35,40,0.7,12.42,-11.05733098,7.048116437
1,30,1.8,1.4,0.7,2.5,29.5,31,35,40,0.7,12.606,-11.20259975,8.041135501
1,30,1.8,1.4,0.7,2,29.5,31,35,40,0.7,12.774,-10.79872005,8.562687062
1,30,1.8,1.4,0.7,1.5,29.5,31,35,40,0.7,12.966,-10.01977738,8.686740795
1,30,1.8,1.4,0.7,3,29.5,31,35,40,0.1,12.426,-7.182006672,7.748356603
1,30,1.8,1.4,0.7,2.5,29.5,31,35,40,0.1,12.594,-7.105876778,8.799284779
1,30,1.8,1.4,0.7,2,29.5,31,35,40,0.1,12.654,-7.330286688,9.091499697
1,30,1.8,1.4,0.7,1.5,29.5,31,35,40,0.1,12.864,-6.786704428,8.931321503
1,30,1.4,1.4,0.7,3,29.5,31,35,40,2,12.306,-18.11966471,6.904471855
1,30,1.4,1.4,0.7,2.5,29.5,31,35,40,2,12.522,-20.85714604,6.650003455
1,30,1.4,1.4,0.7,2,29.5,31,35,40,2,12.726,-21.79543255,7.794069792
1,30,1.4,1.4,0.7,1.5,29.5,31,35,40,2,12.942,-18.95108616,8.296405347
1,30,1.4,1.4,0.7,3,29.5,31,35,40,1.3,12.384,-14.41230144,6.83843225
1,30,1.4,1.4,0.7,2.5,29.5,31,35,40,1.3,12.588,-15.51305518,7.356390564
1,30,1.4,1.4,0.7,2,29.5,31,35,40,1.3,12.786,-15.12152757,8.268207805
1,30,1.4,1.4,0.7,1.5,29.5,31,35,40,1.3,12.984,-13.05492969,8.514649672
1,30,1.4,1.4,0.7,3,29.5,31,35,40,0.7,12.432,-11.15814741,6.97216628
1,30,1.4,1.4,0.7,2.5,29.5,31,35,40,0.7,12.618,-11.45073887,8.090355375
1,30,1.4,1.4,0.7,2,29.5,31,35,40,0.7,12.792,-10.72878662,8.678352378
1,30,1.4,1.4,0.7,1.5,29.5,31,35,40,0.7,12.996,-10.00800629,8.673525828
1,30,1.4,1.4,0.7,3,29.5,31,35,40,0.1,12.33,-7.835579344,7.620424434
1,30,1.4,1.4,0.7,2.5,29.5,31,35,40,0.1,12.612,-7.124562755,8.799781791
1,30,1.4,1.4,0.7,2,29.5,31,35,40,0.1,12.666,-7.231281693,9.116212024
1,30,1.4,1.4,0.7,1.5,29.5,31,35,40,0.1,12.804,-6.687284454,9.059765093
1,30,1,1.4,0.7,3,29.5,31,35,40,2,12.324,-18.56132754,6.757726827
1,30,1,1.4,0.7,2.5,29.5,31,35,40,2,12.534,-21.26491986,6.637706361
1,30,1,1.4,0.7,2,29.5,31,35,40,2,12.738,-22.39776357,7.86607065
1,30,1,1.4,0.7,1.5,29.5,31,35,40,2,12.954,-18.1346201,8.351382358
1,30,1,1.4,0.7,3,29.5,31,35,40,1.3,12.402,-12.28635511,6.768019647
1,30,1,1.4,0.7,2.5,29.5,31,35,40,1.3,12.594,-15.88221111,7.387887509
1,30,1,1.4,0.7,2,29.5,31,35,40,1.3,12.804,-15.06856592,8.288160173
1,30,1,1.4,0.7,1.5,29.5,31,35,40,1.3,12.996,-12.86941533,8.49767377
1,30,1,1.4,0.7,3,29.5,31,35,40,0.7,12.438,-10.64027688,6.998811076
1,30,1,1.4,0.7,2.5,29.5,31,35,40,0.7,12.636,-11.49468863,8.169159401
1,30,1,1.4,0.7,2,29.5,31,35,40,0.7,12.81,-10.7368935,8.697733947
1,30,1,1.4,0.7,1.5,29.5,31,35,40,0.7,13.002,-9.816326493,8.686139176
1,30,1,1.4,0.7,3,29.5,31,35,40,0.1,12.324,-8.068967824,7.519003412
1,30,1,1.4,0.7,2.5,29.5,31,35,40,0.1,12.618,-7.096368183,8.823150414
1,30,1,1.4,0.7,2,29.5,31,35,40,0.1,12.768,-6.806411398,9.072432836
1,30,1,1.4,0.7,1.5,29.5,31,35,40,0.1,12.912,-6.442591717,8.947558543
