fw,gl,gh,il,iw,sh,pl,pw,sl,sw,ph,freq,s11,gain,bandwidth
1,30,1.3,1.6,1,1,28,32,30,40,1.3,12.438,-27.53934288,9.197580189,0.224864373
1,30,1.3,1.6,1,3.2,28,32,30,40,1.1,13.68,-33.51652838,7.709793771,0.590251922
1,30,1.3,1.6,1,3,28,32,30,40,1.1,13.698,-25.72022063,7.849154355,0.515008724
1,30,1.3,1.6,1,2.8,28,32,30,40,1.1,13.71,-22.37801244,8.189299675,0.458247062
1,30,1.3,1.6,1,2.6,28,32,30,40,1.1,13.728,-20.39346868,8.389443263,0.406423009
1,30,1.3,1.6,1,2.4,28,32,30,40,1.1,13.746,-20.29662309,8.541862736,0.375602164
1,30,1.3,1.6,1,2.2,28,32,30,40,1.1,13.764,-20.8076639,8.624174743,0.368299931
1,30,1.3,1.6,1,2,28,32,30,40,1.1,13.776,-20.18200661,8.621733827,0.320311567
1,30,1.3,1.6,1,1.8,28,32,30,40,1.1,13.8,-23.48634657,8.574794705,0.30728454
1,30,1.3,1.6,1,1.6,28,32,30,40,1.1,13.806,-27.26082895,8.468238246,0.292749513
1,30,1.3,1.6,1,1.4,28,32,30,40,1.1,13.842,-40.42500254,8.248392893,0.275147046
1,30,1.3,1.6,1,1.2,28,32,30,40,1.1,13.854,-25.90378777,8.235652165,0.262118353
1,30,1.3,1.6,1,1,28,32,30,40,1.1,12.462,-27.37698345,9.19540314,0.219676354
1,30,1.3,1.6,1,3.2,28,32,30,40,0.9,13.668,-30.23437031,7.894943654,0.528397551
1,30,1.3,1.6,1,3,28,32,30,40,0.9,13.686,-24.36254099,8.180995692,0.470795875
1,30,1.3,1.6,1,2.8,28,32,30,40,0.9,13.716,-21.64536328,8.389860576,0.42369915
1,30,1.3,1.6,1,2.6,28,32,30,40,0.9,13.734,-21.26479592,8.576080616,0.386976004
1,30,1.3,1.6,1,2.4,28,32,30,40,0.9,13.758,-21.80038962,8.68898122,0.35989141
1,30,1.3,1.6,1,2.2,28,32,30,40,0.9,13.764,-23.03505875,8.749330252,0.350160234
1,30,1.3,1.6,1,2,28,32,30,40,0.9,13.782,-25.59366682,8.668111586,0.322644501
1,30,1.3,1.6,1,1.8,28,32,30,40,0.9,13.812,-30.72016457,8.574555266,0.297775607
1,30,1.3,1.6,1,1.6,28,32,30,40,0.9,13.836,-42.7628915,8.431220764,0.286821838
1,30,1.3,1.6,1,1.4,28,32,30,40,0.9,13.854,-26.22649012,8.261390089,0.263689841
1,30,1.3,1.6,1,1.2,28,32,30,40,0.9,12.378,-24.79953284,9.311354822,0.218679471
1,30,1.3,1.6,1,1,28,32,30,40,0.9,12.48,-28.25798942,9.217792562,0.215900054
1,30,1.3,1.6,1,3.2,28,32,30,40,0.7,13.662,-30.45319832,8.262255434,0.473580994
1,30,1.3,1.6,1,3,28,32,30,40,0.7,13.698,-25.58661073,8.435676208,0.42148858
1,30,1.3,1.6,1,2.8,28,32,30,40,0.7,13.716,-25.32177893,8.630020643,0.390892139
1,30,1.3,1.6,1,2.6,28,32,30,40,0.7,13.74,-25.77420348,8.682289356,0.364623777
1,30,1.3,1.6,1,2.4,28,32,30,40,0.7,13.764,-26.94417814,8.709899494,0.350153057
1,30,1.3,1.6,1,2.2,28,32,30,40,0.7,13.77,-28.64799313,8.774069125,0.329290107
1,30,1.3,1.6,1,2,28,32,30,40,0.7,13.794,-58.54505197,8.638645191,0.310385976
1,30,1.3,1.6,1,1.8,28,32,30,40,0.7,13.818,-29.65919753,8.478296471,0.289629798
1,30,1.3,1.6,1,1.6,28,32,30,40,0.7,13.83,-24.72666335,8.394288112,0.265169734
1,30,1.3,1.6,1,1.4,28,32,30,40,0.7,13.866,-18.57136346,8.287735236,0.238316799
1,30,1.3,1.6,1,1.2,28,32,30,40,0.7,12.45,-23.84852188,9.243158191,0.21620962
1,30,1.3,1.6,1,1,28,32,30,40,0.7,12.546,-26.7382702,9.086562395,0.214205159
1,30,1.3,1.6,1,3.2,28,32,30,40,0.5,13.674,-32.05225688,8.435855856,0.441610731
1,30,1.3,1.6,1,3,28,32,30,40,0.5,13.704,-30.41843765,8.628332535,0.409994026
1,30,1.3,1.6,1,2.8,28,32,30,40,0.5,13.728,-30.40540582,8.760520045,0.381028544
1,30,1.3,1.6,1,2.6,28,32,30,40,0.5,13.746,-36.75615531,8.825677605,0.359033995
1,30,1.3,1.6,1,2.4,28,32,30,40,0.5,13.764,-46.77390611,8.821339205,0.343289302
1,30,1.3,1.6,1,2.2,28,32,30,40,0.5,13.782,-29.05900536,8.712649772,0.320776313
1,30,1.3,1.6,1,2,28,32,30,40,0.5,13.782,-25.65136074,8.629861247,0.300829937
1,30,1.3,1.6,1,1.8,28,32,30,40,0.5,13.8,-21.78986354,8.539497362,0.26717095
1,30,1.3,1.6,1,1.6,28,32,30,40,0.5,13.842,-17.50541128,8.372484849,0.23550117
1,30,1.3,1.6,1,1.4,28,32,30,40,0.5,13.854,-15.79052143,8.465838925,0.207170111
1,30,1.3,1.6,1,1.2,28,32,30,40,0.5,12.474,-22.74104539,9.221424287,0.207593703
1,30,1.3,1.6,1,1,28,32,30,40,0.5,12.564,-30.80783402,8.979254592,0.210742245
1,30,1.3,1.6,1,3.2,28,32,30,40,0.3,13.656,-25.29136623,8.574708168,0.398810978
1,30,1.3,1.6,1,3,28,32,30,40,0.3,13.692,-25.75646198,8.789866382,0.380445703
1,30,1.3,1.6,1,2.8,28,32,30,40,0.3,13.728,-26.47897912,8.795223529,0.369320103
1,30,1.3,1.6,1,2.6,28,32,30,40,0.3,13.746,-24.24755302,8.818903808,0.351050365
1,30,1.3,1.6,1,2.4,28,32,30,40,0.3,13.758,-19.56860651,8.745589732,0.306168714
1,30,1.3,1.6,1,2.2,28,32,30,40,0.3,13.758,-18.72916068,8.601633781,0.293711157
1,30,1.3,1.6,1,2,28,32,30,40,0.3,13.8,-15.7794318,8.578062005,0.242013516
1,30,1.3,1.6,1,1.8,28,32,30,40,0.3,13.806,-15.23438365,8.40338911,0.224663388
1,30,1.3,1.6,1,1.6,28,32,30,40,0.3,13.818,-13.63659053,8.454978703,0.190546384
1,30,1.3,1.6,1,1.4,28,32,30,40,0.3,12.408,-14.31357703,9.356092001,0.169417967
1,30,1.3,1.6,1,1.2,28,32,30,40,0.3,12.492,-20.61353032,9.043948696,0.198373946
1,30,1.3,1.6,1,1,28,32,30,40,0.3,12.594,-43.85067089,9.101288547,0.209971843
1,30,1.3,1.6,1,3.2,28,32,30,40,0.1,13.662,-15.2026677,8.352637153,0.391474515
1,30,1.3,1.6,1,3,28,32,30,40,0.1,13.71,-15.18804593,8.40964758,0.375051096
1,30,1.3,1.6,1,2.8,28,32,30,40,0.1,13.74,-14.56937719,8.416417375,0.345787301
1,30,1.3,1.6,1,2.6,28,32,30,40,0.1,13.764,-13.65920738,8.308483591,0.30923596
1,30,1.3,1.6,1,2.4,28,32,30,40,0.1,13.77,-12.98009442,8.192176299,0.251371923
1,30,1.3,1.6,1,2.2,28,32,30,40,0.1,13.758,-12.20772956,7.960527883,0.214234616
1,30,1.3,1.6,1,2,28,32,30,40,0.1,13.776,-11.69560601,7.871413475,0.171618681
1,30,1.3,1.6,1,1.8,28,32,30,40,0.1,13.818,-11.24816491,7.913919325,0.138481569
1,30,1.3,1.6,1,1.6,28,32,30,40,0.1,12.342,-10.5032749,9.477337982,0.068107173
1,30,1.3,1.6,1,1.4,28,32,30,40,0.1,12.426,-12.97846723,9.199572457,0.143626826
1,30,1.3,1.6,1,1.2,28,32,30,40,0.1,12.516,-17.52899687,9.123619889,0.180072237
1,30,1.3,1.6,1,1,28,32,30,40,0.1,12.618,-29.59993959,9.151423237,0.199253523
1,30,1.1,1.6,1,3.2,28,32,30,40,2.4,13.8,-32.51419841,7.542290844,0.770598224
1,30,1.1,1.6,1,3,28,32,30,40,2.4,13.776,-26.98293679,7.644025993,0.786499387
1,30,1.1,1.6,1,2.8,28,32,30,40,2.4,13.764,-50.91820082,7.639091112,0.75707567
1,30,1.1,1.6,1,2.6,28,32,30,40,2.4,13.74,-38.02892104,7.656845913,0.689668687
1,30,1.1,1.6,1,2.4,28,32,30,40,2.4,13.716,-31.49157482,7.520559641,0.614958689
1,30,1.1,1.6,1,2.2,28,32,30,40,2.4,13.704,-27.32886509,7.453972656,0.548401057
1,30,1.1,1.6,1,2,28,32,30,40,2.4,13.704,-24.19722908,7.621575631,0.48342189
1,30,1.1,1.6,1,1.8,28,32,30,40,2.4,13.71,-21.9239567,7.944958813,0.420977023
1,30,1.1,1.6,1,1.6,28,32,30,40,2.4,13.716,-20.80542085,8.104333219,0.370786271
1,30,1.1,1.6,1,1.4,28,32,30,40,2.4,13.746,-21.58121763,8.104930955,0.335250255
1,30,1.1,1.6,1,1.2,28,32,30,40,2.4,13.764,-23.24191271,8.161318923,0.303637827
1,30,1.1,1.6,1,1,28,32,30,40,2.4,13.782,-27.1387097,8.072903218,0.273000208
1,30,1.1,1.6,1,3.2,28,32,30,40,2.1,13.794,-49.95015962,7.686557591,0.841866718
1,30,1.1,1.6,1,3,28,32,30,40,2.1,13.764,-50.14705534,7.717115657,0.766529767
1,30,1.1,1.6,1,2.8,28,32,30,40,2.1,13.734,-40.78814106,7.746578721,0.699098681
1,30,1.1,1.6,1,2.6,28,32,30,40,2.1,13.71,-31.49005378,7.653995723,0.626635505
1,30,1.1,1.6,1,2.4,28,32,30,40,2.1,13.698,-25.87245493,7.479474679,0.550211299
1,30,1.1,1.6,1,2.2,28,32,30,40,2.1,13.704,-22.56521925,7.617137004,0.484855479
1,30,1.1,1.6,1,2,28,32,30,40,2.1,13.716,-20.74183103,7.955957384,0.433156094
1,30,1.1,1.6,1,1.8,28,32,30,40,2.1,13.734,-19.54586807,8.169849859,0.375831797
1,30,1.1,1.6,1,1.6,28,32,30,40,2.1,13.74,-19.13681516,8.225017122,0.33791009
1,30,1.1,1.6,1,1.4,28,32,30,40,2.1,13.776,-20.55274344,8.265687273,0.31386418
1,30,1.1,1.6,1,1.2,28,32,30,40,2.1,13.764,-21.7537901,8.309156717,0.283952372
1,30,1.1,1.6,1,1,28,32,30,40,2.1,13.938,-17.20605322,7.899239416,0.182092342
1,30,1.1,1.6,1,3.2,28,32,30,40,1.9,13.77,-53.92887468,7.645277372,0.798572095
1,30,1.1,1.6,1,3,28,32,30,40,1.9,13.746,-42.43592449,7.795912832,0.724943335
1,30,1.1,1.6,1,2.8,28,32,30,40,1.9,13.716,-32.72264283,7.762328326,0.649454827
1,30,1.1,1.6,1,2.6,28,32,30,40,1.9,13.704,-26.67887255,7.653024165,0.580440215
1,30,1.1,1.6,1,2.4,28,32,30,40,1.9,13.704,-23.18870264,7.626021036,0.513183358
1,30,1.1,1.6,1,2.2,28,32,30,40,1.9,13.71,-20.160187,7.952252102,0.443488632
1,30,1.1,1.6,1,2,28,32,30,40,1.9,13.728,-18.8932258,8.111419065,0.393094
1,30,1.1,1.6,1,1.8,28,32,30,40,1.9,13.74,-18.06351391,8.300011852,0.347891559
1,30,1.1,1.6,1,1.6,28,32,30,40,1.9,13.764,-18.77695122,8.295459759,0.321960247
1,30,1.1,1.6,1,1.4,28,32,30,40,1.9,13.794,-20.8555495,8.31263278,0.297825937
1,30,1.1,1.6,1,1.2,28,32,30,40,1.9,13.806,-22.98359236,8.308450394,0.280708797
1,30,1.1,1.6,1,1,28,32,30,40,1.9,13.908,-22.37182844,8.158193241,0.155555185
1,30,1.1,1.6,1,3.2,28,32,30,40,1.7,13.752,-48.52971951,7.773694106,0.751707929
1,30,1.1,1.6,1,3,28,32,30,40,1.7,13.716,-37.2778532,7.782007654,0.670528865
1,30,1.1,1.6,1,2.8,28,32,30,40,1.7,13.704,-28.15143447,7.747082048,0.596516708
1,30,1.1,1.6,1,2.6,28,32,30,40,1.7,13.704,-22.56875717,7.639591435,0.52630052
1,30,1.1,1.6,1,2.4,28,32,30,40,1.7,13.716,-20.81254414,7.882983858,0.466608308
1,30,1.1,1.6,1,2.2,28,32,30,40,1.7,13.728,-19.18827592,8.143191618,0.411549836
1,30,1.1,1.6,1,2,28,32,30,40,1.7,13.74,-18.10598366,8.317288285,0.364077494
1,30,1.1,1.6,1,1.8,28,32,30,40,1.7,16.494,-17.60372296,7.480594339,0.370432595
1,30,1.1,1.6,1,1.6,28,32,30,40,1.7,13.776,-18.68546269,8.395457856,0.308629005
1,30,1.1,1.6,1,1.4,28,32,30,40,1.7,13.806,-21.38320672,8.418312015,0.290155751
1,30,1.1,1.6,1,1.2,28,32,30,40,1.7,13.824,-26.28142088,8.185774367,0.276613093
1,30,1.1,1.6,1,1,28,32,30,40,1.7,13.86,-39.22706698,8.026753705,0.26316096
1,30,1.1,1.6,1,3.2,28,32,30,40,1.5,13.716,-42.78522967,7.804424818,0.698781927
1,30,1.1,1.6,1,3,28,32,30,40,1.5,13.704,-30.75009428,7.808991984,0.612023195
1,30,1.1,1.6,1,2.8,28,32,30,40,1.5,13.692,-24.50196554,7.796898568,0.536573377
1,30,1.1,1.6,1,2.6,28,32,30,40,1.5,13.71,-21.1427236,7.850276067,0.472430573
1,30,1.1,1.6,1,2.4,28,32,30,40,1.5,13.728,-19.67565881,8.136586364,0.436107121
1,30,1.1,1.6,1,2.2,28,32,30,40,1.5,13.74,-18.56140427,8.331468123,0.381145669
1,30,1.1,1.6,1,2,28,32,30,40,1.5,13.758,-18.55728324,8.460019817,0.348521604
1,30,1.1,1.6,1,1.8,28,32,30,40,1.5,13.77,-18.49674328,8.441780449,0.316039255
1,30,1.1,1.6,1,1.6,28,32,30,40,1.5,13.794,-20.40470213,8.490776523,0.302932194
1,30,1.1,1.6,1,1.4,28,32,30,40,1.5,13.806,-22.72179783,8.456379432,0.284785981
1,30,1.1,1.6,1,1.2,28,32,30,40,1.5,13.824,-29.9901494,8.282224382,0.266134077
1,30,1.1,1.6,1,1,28,32,30,40,1.5,12.426,-29.5436842,9.284026572,0.228225732
1,30,1.1,1.6,1,3.2,28,32,30,40,1.3,13.674,-37.13794753,7.872267206,0.605041293
1,30,1.1,1.6,1,3,28,32,30,40,1.3,13.674,-25.72308032,7.86038653,0.515502908
1,30,1.1,1.6,1,2.8,28,32,30,40,1.3,13.704,-22.30452483,7.878118787,0.488486011
1,30,1.1,1.6,1,2.6,28,32,30,40,1.3,13.716,-20.0010967,8.143764911,0.428277375
1,30,1.1,1.6,1,2.4,28,32,30,40,1.3,16.314,-19.10234546,6.860091956,0.420597616
1,30,1.1,1.6,1,2.2,28,32,30,40,1.3,13.752,-18.88929935,8.540077391,0.365128764
1,30,1.1,1.6,1,2,28,32,30,40,1.3,16.494,-18.02313299,7.547927296,0.366338521
1,30,1.1,1.6,1,1.8,28,32,30,40,1.3,13.782,-20.24236842,8.497030752,0.311837103
1,30,1.1,1.6,1,1.6,28,32,30,40,1.3,13.812,-22.985837,8.467222925,0.296412565
1,30,1.1,1.6,1,1.4,28,32,30,40,1.3,13.824,-26.43391252,8.359707057,0.277456788
1,30,1.1,1.6,1,1.2,28,32,30,40,1.3,13.842,-37.98887834,8.25939655,0.261451867
1,30,1.1,1.6,1,1,28,32,30,40,1.3,12.468,-27.93213275,9.155063746,0.22625486
1,30,1.1,1.6,1,3.2,28,32,30,40,1.1,13.686,-30.67066169,7.915419161,0.576423137
1,30,1.1,1.6,1,3,28,32,30,40,1.1,13.692,-24.13564093,7.849708863,0.499236058
1,30,1.1,1.6,1,2.8,28,32,30,40,1.1,13.71,-21.066321,8.195828217,0.442011149
1,30,1.1,1.6,1,2.6,28,32,30,40,1.1,13.722,-19.81858752,8.389092812,0.397024875
1,30,1.1,1.6,1,2.4,28,32,30,40,1.1,13.746,-19.42310449,8.489134317,0.365601689
1,30,1.1,1.6,1,2.2,28,32,30,40,1.1,13.764,-19.99362429,8.627453977,0.363096361
1,30,1.1,1.6,1,2,28,32,30,40,1.1,13.776,-19.08942996,8.573585114,0.308556038
1,30,1.1,1.6,1,1.8,28,32,30,40,1.1,13.8,-22.53024499,8.547164864,0.3003779
1,30,1.1,1.6,1,1.6,28,32,30,40,1.1,13.824,-28.62217263,8.489053325,0.292707792
1,30,1.1,1.6,1,1.4,28,32,30,40,1.1,13.842,-47.74855439,8.301509321,0.273353496
1,30,1.1,1.6,1,1.2,28,32,30,40,1.1,13.854,-30.88307892,8.350564906,0.253375747
1,30,1.1,1.6,1,1,28,32,30,40,1.1,12.516,-28.28790442,8.992789939,0.224303391
1,30,1.1,1.6,1,3.2,28,32,30,40,0.9,13.68,-27.89186559,7.894941027,0.514712944
1,30,1.1,1.6,1,3,28,32,30,40,0.9,13.698,-22.96165452,8.159511645,0.454388757
1,30,1.1,1.6,1,2.8,28,32,30,40,0.9,13.716,-20.91313711,8.411586794,0.41156008
1,30,1.1,1.6,1,2.6,28,32,30,40,0.9,13.734,-20.31852699,8.614728993,0.376986319
1,30,1.1,1.6,1,2.4,28,32,30,40,0.9,13.752,-21.21083346,8.644842498,0.355127079
1,30,1.1,1.6,1,2.2,28,32,30,40,0.9,13.764,-21.24164523,8.679762445,0.335628322
1,30,1.1,1.6,1,2,28,32,30,40,0.9,13.788,-24.1421285,8.598427719,0.310521638
1,30,1.1,1.6,1,1.8,28,32,30,40,0.9,13.812,-30.13503814,8.516526015,0.296639069
1,30,1.1,1.6,1,1.6,28,32,30,40,0.9,13.818,-39.4362167,8.440769638,0.279429647
1,30,1.1,1.6,1,1.4,28,32,30,40,0.9,13.854,-27.67182848,8.281532322,0.26214067
1,30,1.1,1.6,1,1.2,28,32,30,40,0.9,12.414,-23.85357245,9.255120807,0.220109176
1,30,1.1,1.6,1,1,28,32,30,40,0.9,12.522,-26.50737416,9.053160721,0.21869356
1,30,1.1,1.6,1,3.2,28,32,30,40,0.7,13.674,-27.98129635,8.23565995,0.460370493
1,30,1.1,1.6,1,3,28,32,30,40,0.7,13.698,-24.80112376,8.417775216,0.417945365
1,30,1.1,1.6,1,2.8,28,32,30,40,0.7,13.716,-23.93462162,8.625317347,0.383970561
1,30,1.1,1.6,1,2.6,28,32,30,40,0.7,13.74,-24.49541552,8.700576983,0.359346834
1,30,1.1,1.6,1,2.4,28,32,30,40,0.7,13.764,-25.94731283,8.693287524,0.346249454
1,30,1.1,1.6,1,2.2,28,32,30,40,0.7,13.77,-26.30092679,8.689632974,0.321311621
1,30,1.1,1.6,1,2,28,32,30,40,0.7,13.794,-43.25834623,8.621378492,0.307980877
1,30,1.1,1.6,1,1.8,28,32,30,40,0.7,13.818,-32.31894533,8.500695235,0.286629458
1,30,1.1,1.6,1,1.6,28,32,30,40,0.7,13.824,-25.13540956,8.431135519,0.26363615
1,30,1.1,1.6,1,1.4,28,32,30,40,0.7,13.836,-21.89881034,8.416164982,0.227405951
1,30,1.1,1.6,1,1.2,28,32,30,40,0.7,12.432,-23.72537623,9.226081218,0.212026363
1,30,1.1,1.6,1,1,28,32,30,40,0.7,12.552,-27.18758989,8.856412089,0.215274995
1,30,1.1,1.6,1,3.2,28,32,30,40,0.5,13.674,-29.61663232,8.447257663,0.438692718
1,30,1.1,1.6,1,3,28,32,30,40,0.5,13.704,-28.46355532,8.651573447,0.404481249
1,30,1.1,1.6,1,2.8,28,32,30,40,0.5,13.728,-28.93191755,8.722460843,0.375079244
1,30,1.1,1.6,1,2.6,28,32,30,40,0.5,13.746,-32.7257883,8.812437612,0.354069539
1,30,1.1,1.6,1,2.4,28,32,30,40,0.5,13.758,-47.30378492,8.742761066,0.344919064
1,30,1.1,1.6,1,2.2,28,32,30,40,0.5,13.776,-32.73424839,8.646397824,0.315648217
1,30,1.1,1.6,1,2,28,32,30,40,0.5,13.806,-25.4627818,8.62646872,0.293660822
1,30,1.1,1.6,1,1.8,28,32,30,40,0.5,13.806,-22.81570384,8.573892999,0.26758645
1,30,1.1,1.6,1,1.6,28,32,30,40,0.5,13.836,-17.86995982,8.388915295,0.234901106
1,30,1.1,1.6,1,1.4,28,32,30,40,0.5,12.366,-15.16208213,9.475789705,0.179240981
1,30,1.1,1.6,1,1.2,28,32,30,40,0.5,12.456,-22.32224296,9.124252475,0.205609637
1,30,1.1,1.6,1,1,28,32,30,40,0.5,12.564,-30.29384498,8.966356892,0.211477745
1,30,1.1,1.6,1,3.2,28,32,30,40,0.3,13.662,-26.82889093,8.56970219,0.394979595
1,30,1.1,1.6,1,3,28,32,30,40,0.3,13.692,-26.66720152,8.698137611,0.377850219
1,30,1.1,1.6,1,2.8,28,32,30,40,0.3,13.728,-28.22593203,8.778110699,0.363389847
1,30,1.1,1.6,1,2.6,28,32,30,40,0.3,13.746,-25.87736206,8.768809424,0.343380188
1,30,1.1,1.6,1,2.4,28,32,30,40,0.3,13.752,-20.46207847,8.732961289,0.303473367
1,30,1.1,1.6,1,2.2,28,32,30,40,0.3,13.782,-18.75377584,8.666812318,0.294039841
1,30,1.1,1.6,1,2,28,32,30,40,0.3,13.776,-15.3253307,8.572698569,0.264997335
1,30,1.1,1.6,1,1.8,28,32,30,40,0.3,13.806,-15.92809214,8.459379487,0.226744558
1,30,1.1,1.6,1,1.6,28,32,30,40,0.3,13.824,-13.7026637,8.409451197,0.19248888
1,30,1.1,1.6,1,1.4,28,32,30,40,0.3,12.408,-14.52621258,9.178324208,0.171005194
1,30,1.1,1.6,1,1.2,28,32,30,40,0.3,12.492,-20.85446615,9.041480276,0.197994645
1,30,1.1,1.6,1,1,28,32,30,40,0.3,12.594,-40.78981001,9.139418733,0.20960965
1,30,1.1,1.6,1,3.2,28,32,30,40,0.1,13.668,-15.22958687,8.351904615,0.395424987
1,30,1.1,1.6,1,3,28,32,30,40,0.1,13.716,-15.3835443,8.393057925,0.375021925
1,30,1.1,1.6,1,2.8,28,32,30,40,0.1,13.722,-14.75470458,8.421208308,0.349148386
1,30,1.1,1.6,1,2.6,28,32,30,40,0.1,13.74,-14.00011762,8.314040527,0.302089339
1,30,1.1,1.6,1,2.4,28,32,30,40,0.1,13.77,-13.33460455,8.15727066,0.250310182
1,30,1.1,1.6,1,2.2,28,32,30,40,0.1,13.752,-12.81582801,8.068250228,0.205859428
1,30,1.1,1.6,1,2,28,32,30,40,0.1,13.782,-11.75975697,7.900191236,0.162882115
1,30,1.1,1.6,1,1.8,28,32,30,40,0.1,13.836,-11.14564545,7.86891114,0.149866573
1,30,1.1,1.6,1,1.6,28,32,30,40,0.1,12.342,-10.4223813,9.30223881,0.063520442
1,30,1.1,1.6,1,1.4,28,32,30,40,0.1,12.426,-13.06360648,9.182091234,0.14306285
1,30,1.1,1.6,1,1.2,28,32,30,40,0.1,12.516,-17.54627166,9.126111027,0.17943707
1,30,1.1,1.6,1,1,28,32,30,40,0.1,12.594,-33.49611155,9.171006045,0.194784865
1,30,0.9,1.6,1,3.2,28,32,30,40,2.4,15.684,-32.96708293,7.424204266,0.639666644
1,30,0.9,1.6,1,3,28,32,30,40,2.4,13.794,-43.09211333,7.710471477,0.810249153
1,30,0.9,1.6,1,2.8,28,32,30,40,2.4,13.758,-40.44594567,7.700519949,0.745225981
1,30,0.9,1.6,1,2.6,28,32,30,40,2.4,13.728,-34.59056688,7.755141607,0.676143869
1,30,0.9,1.6,1,2.4,28,32,30,40,2.4,13.71,-30.61189774,7.674256708,0.610680116
1,30,0.9,1.6,1,2.2,28,32,30,40,2.4,13.704,-25.90189767,7.589801491,0.535642796
1,30,0.9,1.6,1,2,28,32,30,40,2.4,13.704,-23.40537818,7.601387967,0.475360378
1,30,0.9,1.6,1,1.8,28,32,30,40,2.4,13.71,-21.29771913,7.967856313,0.41475661
1,30,0.9,1.6,1,1.6,28,32,30,40,2.4,13.728,-20.38370729,8.066493891,0.362828877
1,30,0.9,1.6,1,1.4,28,32,30,40,2.4,13.746,-20.1891418,8.060231223,0.321903784
1,30,0.9,1.6,1,1.2,28,32,30,40,2.4,13.758,-22.22836637,8.187844258,0.298685433
1,30,0.9,1.6,1,1,28,32,30,40,2.4,12.366,-28.15101625,9.399187937,0.255000683
1,30,0.9,1.6,1,3.2,28,32,30,40,2.1,13.794,-47.20728712,7.721658067,0.837239876
1,30,0.9,1.6,1,3,28,32,30,40,2.1,13.758,-42.82369776,7.842309767,0.760594976
1,30,0.9,1.6,1,2.8,28,32,30,40,2.1,13.728,-37.04789193,7.772142048,0.69066024
1,30,0.9,1.6,1,2.6,28,32,30,40,2.1,13.71,-29.66325478,7.755819003,0.621908976
1,30,0.9,1.6,1,2.4,28,32,30,40,2.1,13.704,-24.59554055,7.628220844,0.53339917
1,30,0.9,1.6,1,2.2,28,32,30,40,2.1,13.704,-21.79713292,7.627691733,0.475432324
1,30,0.9,1.6,1,2,28,32,30,40,2.1,13.71,-19.5409104,7.908499149,0.413082045
1,30,0.9,1.6,1,1.8,28,32,30,40,2.1,13.716,-18.14224066,8.139783448,0.360891128
1,30,0.9,1.6,1,1.6,28,32,30,40,2.1,13.74,-18.46366233,8.216609929,0.330145065
1,30,0.9,1.6,1,1.4,28,32,30,40,2.1,13.77,-19.53334101,8.248223401,0.305601652
1,30,0.9,1.6,1,1.2,28,32,30,40,2.1,13.788,-22.10121728,8.255391026,0.284532453
1,30,0.9,1.6,1,1,28,32,30,40,2.1,12.384,-40.65036607,9.312810169,0.245645454
1,30,0.9,1.6,1,3.2,28,32,30,40,1.9,13.764,-59.01727545,7.802776351,0.795169817
1,30,0.9,1.6,1,3,28,32,30,40,1.9,13.74,-38.68078105,7.926510135,0.717945896
1,30,0.9,1.6,1,2.8,28,32,30,40,1.9,13.71,-31.43373875,7.884816538,0.640410631
1,30,0.9,1.6,1,2.6,28,32,30,40,1.9,13.704,-25.58362378,7.796994167,0.57132369
1,30,0.9,1.6,1,2.4,28,32,30,40,1.9,13.704,-21.88123293,7.630737587,0.494149576
1,30,0.9,1.6,1,2.2,28,32,30,40,1.9,13.716,-19.47256921,7.884936519,0.431207129
1,30,0.9,1.6,1,2,28,32,30,40,1.9,13.728,-18.24161499,8.142948679,0.381395401
1,30,0.9,1.6,1,1.8,28,32,30,40,1.9,13.734,-17.42348358,8.278567793,0.33908514
1,30,0.9,1.6,1,1.6,28,32,30,40,1.9,13.758,-17.98722476,8.346100482,0.312746612
1,30,0.9,1.6,1,1.4,28,32,30,40,1.9,13.788,-19.47984792,8.327498967,0.288074146
1,30,0.9,1.6,1,1.2,28,32,30,40,1.9,13.806,-22.60756713,8.242606838,0.277760372
1,30,0.9,1.6,1,1,28,32,30,40,1.9,13.842,-35.87149895,8.055937186,0.262214064
1,30,0.9,1.6,1,3.2,28,32,30,40,1.7,13.74,-53.63766678,7.852879839,0.744165974
1,30,0.9,1.6,1,3,28,32,30,40,1.7,13.716,-34.23466161,7.956361252,0.661974227
1,30,0.9,1.6,1,2.8,28,32,30,40,1.7,13.686,-26.65567448,7.903957816,0.57095687
1,30,0.9,1.6,1,2.6,28,32,30,40,1.7,13.704,-22.18386128,7.762070941,0.51600989
1,30,0.9,1.6,1,2.4,28,32,30,40,1.7,13.71,-19.70883868,7.887028701,0.447897016
1,30,0.9,1.6,1,2.2,28,32,30,40,1.7,13.728,-18.56798353,8.167533775,0.400263042
1,30,0.9,1.6,1,2,28,32,30,40,1.7,16.41,-17.66387203,6.984632461,0.40008423
1,30,0.9,1.6,1,1.8,28,32,30,40,1.7,16.5,-17.72912553,7.506220109,0.376746165
1,30,0.9,1.6,1,1.6,28,32,30,40,1.7,13.776,-17.98162597,8.362995791,0.299253422
1,30,0.9,1.6,1,1.4,28,32,30,40,1.7,13.806,-20.28036242,8.399560547,0.28619841
1,30,0.9,1.6,1,1.2,28,32,30,40,1.7,13.824,-25.11083961,8.223857703,0.271246037
1,30,0.9,1.6,1,1,28,32,30,40,1.7,13.86,-48.83997307,8.267958207,0.253271868
